Week,Agent_ID,Strategy,Risk_Tolerance,Memory_Length,Decision,Actual_Attendance
39,78,Pessimist,74,3,Go,28
39,79,Average,73,2,Stay,28
39,80,Pessimist,60,3,Stay,28
39,81,Average,62,2,Stay,28
39,82,Optimist,68,3,Stay,28
39,83,Optimist,60,3,Go,28
39,84,Average,60,2,Stay,28
39,85,Average,66,2,Stay,28
39,86,Average,71,2,Stay,28
39,87,Optimist,75,3,Stay,28
39,88,Optimist,68,3,Stay,28
39,89,Optimist,68,3,Stay,28
39,90,Pessimist,67,3,Go,28
39,91,Pessimist,72,3,Go,28
39,92,Average,72,2,Stay,28
39,93,Pessimist,63,3,Stay,28
39,94,Pessimist,63,3,Stay,28
39,95,Average,69,2,Stay,28
39,96,Pessimist,71,3,Go,28
39,97,Average,65,2,Stay,28
39,98,Average,64,2,Stay,28
39,99,Pessimist,62,3,Stay,28
40,0,Average,61,2,Go,69
40,1,Average,66,2,Go,69
40,2,Optimist,71,3,Stay,69
40,3,Pessimist,72,3,Go,69
40,4,Pessimist,63,3,Stay,69
40,5,Average,62,2,Go,69
40,6,Average,61,2,Go,69
40,7,Optimist,66,3,Stay,69
40,8,Average,60,2,Go,69
40,9,Pessimist,66,3,Go,69
40,10,Optimist,68,3,Stay,69
40,11,Pessimist,73,3,Go,69
40,12,Pessimist,65,3,Go,69
40,13,Pessimist,64,3,Stay,69
40,14,Average,74,2,Go,69
40,15,Pessimist,69,3,Go,69
40,16,Optimist,67,3,Stay,69
40,17,Average,63,2,Go,69
40,18,Optimist,63,3,Go,69
40,19,Average,68,2,Go,69
40,20,Pessimist,63,3,Stay,69
40,21,Pessimist,68,3,Go,69
40,22,Average,64,2,Go,69
40,23,Average,73,2,Go,69
40,24,Pessimist,75,3,Go,69
40,25,Pessimist,67,3,Go,69
40,26,Optimist,75,3,Stay,69
40,27,Optimist,67,3,Stay,69
40,28,Pessimist,61,3,Stay,69
40,29,Average,74,2,Go,69
40,30,Pessimist,63,3,Stay,69
40,31,Pessimist,66,3,Go,69
40,32,Average,64,2,Go,69
40,33,Average,73,2,Go,69
40,34,Average,69,2,Go,69
40,35,Average,61,2,Go,69
40,36,Average,71,2,Go,69
40,37,Optimist,70,3,Stay,69
40,38,Optimist,65,3,Stay,69
40,39,Optimist,72,3,Stay,69
40,40,Average,60,2,Go,69
40,41,Pessimist,67,3,Go,69
40,42,Optimist,67,3,Stay,69
40,43,Average,62,2,Go,69
40,44,Pessimist,74,3,Go,69
40,45,Pessimist,72,3,Go,69
40,46,Optimist,68,3,Stay,69
40,47,Pessimist,66,3,Go,69
40,48,Average,75,2,Go,69
40,49,Average,73,2,Go,69
40,50,Average,73,2,Go,69
40,51,Pessimist,73,3,Go,69
40,52,Average,72,2,Go,69
40,53,Average,61,2,Go,69
40,54,Pessimist,63,3,Stay,69
40,55,Optimist,70,3,Stay,69
40,56,Optimist,60,3,Go,69
40,57,Optimist,66,3,Stay,69
40,58,Average,61,2,Go,69
40,59,Average,60,2,Go,69
40,60,Average,70,2,Go,69
40,61,Average,72,2,Go,69
40,62,Pessimist,68,3,Go,69
40,63,Optimist,61,3,Go,69
40,64,Average,66,2,Go,69
40,65,Pessimist,71,3,Go,69
40,66,Pessimist,62,3,Stay,69
40,67,Optimist,60,3,Go,69
40,68,Optimist,61,3,Go,69
40,69,Average,66,2,Go,69
40,70,Optimist,71,3,Stay,69
40,71,Average,72,2,Go,69
40,72,Optimist,69,3,Stay,69
40,73,Optimist,74,3,Stay,69
40,74,Average,72,2,Go,69
40,75,Average,70,2,Go,69
40,76,Optimist,62,3,Go,69
40,77,Optimist,63,3,Go,69
40,78,Pessimist,74,3,Go,69
40,79,Average,73,2,Go,69
40,80,Pessimist,60,3,Stay,69
40,81,Average,62,2,Go,69
40,82,Optimist,68,3,Stay,69
40,83,Optimist,60,3,Go,69
40,84,Average,60,2,Go,69
40,85,Average,66,2,Go,69
40,86,Average,71,2,Go,69
40,87,Optimist,75,3,Stay,69
40,88,Optimist,68,3,Stay,69
40,89,Optimist,68,3,Stay,69
40,90,Pessimist,67,3,Go,69
40,91,Pessimist,72,3,Go,69
40,92,Average,72,2,Go,69
40,93,Pessimist,63,3,Stay,69
40,94,Pessimist,63,3,Stay,69
40,95,Average,69,2,Go,69
40,96,Pessimist,71,3,Go,69
40,97,Average,65,2,Go,69
40,98,Average,64,2,Go,69
40,99,Pessimist,62,3,Stay,69
41,0,Average,61,2,Go,69
41,1,Average,66,2,Go,69
41,2,Optimist,71,3,Stay,69
41,3,Pessimist,72,3,Go,69
41,4,Pessimist,63,3,Stay,69
41,5,Average,62,2,Go,69
41,6,Average,61,2,Go,69
41,7,Optimist,66,3,Stay,69
41,8,Average,60,2,Go,69
41,9,Pessimist,66,3,Go,69
41,10,Optimist,68,3,Stay,69
41,11,Pessimist,73,3,Go,69
41,12,Pessimist,65,3,Go,69
41,13,Pessimist,64,3,Stay,69
41,14,Average,74,2,Go,69
41,15,Pessimist,69,3,Go,69
41,16,Optimist,67,3,Stay,69
41,17,Average,63,2,Go,69
41,18,Optimist,63,3,Go,69
41,19,Average,68,2,Go,69
41,20,Pessimist,63,3,Stay,69
41,21,Pessimist,68,3,Go,69
41,22,Average,64,2,Go,69
41,23,Average,73,2,Go,69
41,24,Pessimist,75,3,Go,69
41,25,Pessimist,67,3,Go,69
41,26,Optimist,75,3,Stay,69
41,27,Optimist,67,3,Stay,69
41,28,Pessimist,61,3,Stay,69
41,29,Average,74,2,Go,69
41,30,Pessimist,63,3,Stay,69
41,31,Pessimist,66,3,Go,69
41,32,Average,64,2,Go,69
41,33,Average,73,2,Go,69
41,34,Average,69,2,Go,69
41,35,Average,61,2,Go,69
41,36,Average,71,2,Go,69
41,37,Optimist,70,3,Stay,69
41,38,Optimist,65,3,Stay,69
41,39,Optimist,72,3,Stay,69
41,40,Average,60,2,Go,69
41,41,Pessimist,67,3,Go,69
41,42,Optimist,67,3,Stay,69
41,43,Average,62,2,Go,69
41,44,Pessimist,74,3,Go,69
41,45,Pessimist,72,3,Go,69
41,46,Optimist,68,3,Stay,69
41,47,Pessimist,66,3,Go,69
41,48,Average,75,2,Go,69
41,49,Average,73,2,Go,69
41,50,Average,73,2,Go,69
41,51,Pessimist,73,3,Go,69
41,52,Average,72,2,Go,69
41,53,Average,61,2,Go,69
41,54,Pessimist,63,3,Stay,69
41,55,Optimist,70,3,Stay,69
41,56,Optimist,60,3,Go,69
41,57,Optimist,66,3,Stay,69
41,58,Average,61,2,Go,69
41,59,Average,60,2,Go,69
41,60,Average,70,2,Go,69
41,61,Average,72,2,Go,69
41,62,Pessimist,68,3,Go,69
41,63,Optimist,61,3,Go,69
41,64,Average,66,2,Go,69
41,65,Pessimist,71,3,Go,69
41,66,Pessimist,62,3,Stay,69
41,67,Optimist,60,3,Go,69
41,68,Optimist,61,3,Go,69
41,69,Average,66,2,Go,69
41,70,Optimist,71,3,Stay,69
41,71,Average,72,2,Go,69
41,72,Optimist,69,3,Stay,69
41,73,Optimist,74,3,Stay,69
41,74,Average,72,2,Go,69
41,75,Average,70,2,Go,69
41,76,Optimist,62,3,Go,69
41,77,Optimist,63,3,Go,69
41,78,Pessimist,74,3,Go,69
41,79,Average,73,2,Go,69
41,80,Pessimist,60,3,Stay,69
41,81,Average,62,2,Go,69
41,82,Optimist,68,3,Stay,69
41,83,Optimist,60,3,Go,69
41,84,Average,60,2,Go,69
41,85,Average,66,2,Go,69
41,86,Average,71,2,Go,69
41,87,Optimist,75,3,Stay,69
41,88,Optimist,68,3,Stay,69
41,89,Optimist,68,3,Stay,69
41,90,Pessimist,67,3,Go,69
41,91,Pessimist,72,3,Go,69
41,92,Average,72,2,Go,69
41,93,Pessimist,63,3,Stay,69
41,94,Pessimist,63,3,Stay,69
41,95,Average,69,2,Go,69
41,96,Pessimist,71,3,Go,69
41,97,Average,65,2,Go,69
41,98,Average,64,2,Go,69
41,99,Pessimist,62,3,Stay,69
42,0,Average,61,2,Stay,28
42,1,Average,66,2,Stay,28
42,2,Optimist,71,3,Stay,28
42,3,Pessimist,72,3,Go,28
42,4,Pessimist,63,3,Stay,28
42,5,Average,62,2,Stay,28
42,6,Average,61,2,Stay,28
42,7,Optimist,66,3,Stay,28
42,8,Average,60,2,Stay,28
42,9,Pessimist,66,3,Go,28
42,10,Optimist,68,3,Stay,28
42,11,Pessimist,73,3,Go,28
42,12,Pessimist,65,3,Go,28
42,13,Pessimist,64,3,Stay,28
42,14,Average,74,2,Stay,28
42,15,Pessimist,69,3,Go,28
42,16,Optimist,67,3,Stay,28
42,17,Average,63,2,Stay,28
42,18,Optimist,63,3,Go,28
42,19,Average,68,2,Stay,28
42,20,Pessimist,63,3,Stay,28
42,21,Pessimist,68,3,Go,28
42,22,Average,64,2,Stay,28
42,23,Average,73,2,Stay,28
42,24,Pessimist,75,3,Go,28
42,25,Pessimist,67,3,Go,28
42,26,Optimist,75,3,Stay,28
42,27,Optimist,67,3,Stay,28
42,28,Pessimist,61,3,Stay,28
42,29,Average,74,2,Stay,28
42,30,Pessimist,63,3,Stay,28
42,31,Pessimist,66,3,Go,28
42,32,Average,64,2,Stay,28
42,33,Average,73,2,Stay,28
42,34,Average,69,2,Stay,28
42,35,Average,61,2,Stay,28
42,36,Average,71,2,Stay,28
42,37,Optimist,70,3,Stay,28
42,38,Optimist,65,3,Stay,28
42,39,Optimist,72,3,Stay,28
42,40,Average,60,2,Stay,28
42,41,Pessimist,67,3,Go,28
42,42,Optimist,67,3,Stay,28
42,43,Average,62,2,Stay,28
42,44,Pessimist,74,3,Go,28
42,45,Pessimist,72,3,Go,28
42,46,Optimist,68,3,Stay,28
42,47,Pessimist,66,3,Go,28
42,48,Average,75,2,Stay,28
42,49,Average,73,2,Stay,28
42,50,Average,73,2,Stay,28
42,51,Pessimist,73,3,Go,28
42,52,Average,72,2,Stay,28
42,53,Average,61,2,Stay,28
42,54,Pessimist,63,3,Stay,28
42,55,Optimist,70,3,Stay,28
42,56,Optimist,60,3,Go,28
42,57,Optimist,66,3,Stay,28
42,58,Average,61,2,Stay,28
42,59,Average,60,2,Stay,28
42,60,Average,70,2,Stay,28
42,61,Average,72,2,Stay,28
42,62,Pessimist,68,3,Go,28
42,63,Optimist,61,3,Go,28
42,64,Average,66,2,Stay,28
42,65,Pessimist,71,3,Go,28
42,66,Pessimist,62,3,Stay,28
42,67,Optimist,60,3,Go,28
42,68,Optimist,61,3,Go,28
42,69,Average,66,2,Stay,28
42,70,Optimist,71,3,Stay,28
42,71,Average,72,2,Stay,28
42,72,Optimist,69,3,Stay,28
42,73,Optimist,74,3,Stay,28
42,74,Average,72,2,Stay,28
42,75,Average,70,2,Stay,28
42,76,Optimist,62,3,Go,28
42,77,Optimist,63,3,Go,28
42,78,Pessimist,74,3,Go,28
42,79,Average,73,2,Stay,28
42,80,Pessimist,60,3,Stay,28
42,81,Average,62,2,Stay,28
42,82,Optimist,68,3,Stay,28
42,83,Optimist,60,3,Go,28
42,84,Average,60,2,Stay,28
42,85,Average,66,2,Stay,28
42,86,Average,71,2,Stay,28
42,87,Optimist,75,3,Stay,28
42,88,Optimist,68,3,Stay,28
42,89,Optimist,68,3,Stay,28
42,90,Pessimist,67,3,Go,28
42,91,Pessimist,72,3,Go,28
42,92,Average,72,2,Stay,28
42,93,Pessimist,63,3,Stay,28
42,94,Pessimist,63,3,Stay,28
42,95,Average,69,2,Stay,28
42,96,Pessimist,71,3,Go,28
42,97,Average,65,2,Stay,28
42,98,Average,64,2,Stay,28
42,99,Pessimist,62,3,Stay,28
43,0,Average,61,2,Go,69
43,1,Average,66,2,Go,69
43,2,Optimist,71,3,Stay,69
43,3,Pessimist,72,3,Go,69
43,4,Pessimist,63,3,Stay,69
43,5,Average,62,2,Go,69
43,6,Average,61,2,Go,69
43,7,Optimist,66,3,Stay,69
43,8,Average,60,2,Go,69
43,9,Pessimist,66,3,Go,69
43,10,Optimist,68,3,Stay,69
43,11,Pessimist,73,3,Go,69
43,12,Pessimist,65,3,Go,69
43,13,Pessimist,64,3,Stay,69
43,14,Average,74,2,Go,69
43,15,Pessimist,69,3,Go,69
43,16,Optimist,67,3,Stay,69
43,17,Average,63,2,Go,69
43,18,Optimist,63,3,Go,69
43,19,Average,68,2,Go,69
43,20,Pessimist,63,3,Stay,69
43,21,Pessimist,68,3,Go,69
43,22,Average,64,2,Go,69
43,23,Average,73,2,Go,69
43,24,Pessimist,75,3,Go,69
43,25,Pessimist,67,3,Go,69
43,26,Optimist,75,3,Stay,69
43,27,Optimist,67,3,Stay,69
43,28,Pessimist,61,3,Stay,69
43,29,Average,74,2,Go,69
43,30,Pessimist,63,3,Stay,69
43,31,Pessimist,66,3,Go,69
43,32,Average,64,2,Go,69
43,33,Average,73,2,Go,69
43,34,Average,69,2,Go,69
43,35,Average,61,2,Go,69
43,36,Average,71,2,Go,69
43,37,Optimist,70,3,Stay,69
43,38,Optimist,65,3,Stay,69
43,39,Optimist,72,3,Stay,69
43,40,Average,60,2,Go,69
43,41,Pessimist,67,3,Go,69
43,42,Optimist,67,3,Stay,69
43,43,Average,62,2,Go,69
43,44,Pessimist,74,3,Go,69
43,45,Pessimist,72,3,Go,69
43,46,Optimist,68,3,Stay,69
43,47,Pessimist,66,3,Go,69
43,48,Average,75,2,Go,69
43,49,Average,73,2,Go,69
43,50,Average,73,2,Go,69
43,51,Pessimist,73,3,Go,69
43,52,Average,72,2,Go,69
43,53,Average,61,2,Go,69
43,54,Pessimist,63,3,Stay,69
43,55,Optimist,70,3,Stay,69
43,56,Optimist,60,3,Go,69
43,57,Optimist,66,3,Stay,69
43,58,Average,61,2,Go,69
43,59,Average,60,2,Go,69
43,60,Average,70,2,Go,69
43,61,Average,72,2,Go,69
43,62,Pessimist,68,3,Go,69
43,63,Optimist,61,3,Go,69
43,64,Average,66,2,Go,69
43,65,Pessimist,71,3,Go,69
43,66,Pessimist,62,3,Stay,69
43,67,Optimist,60,3,Go,69
43,68,Optimist,61,3,Go,69
43,69,Average,66,2,Go,69
43,70,Optimist,71,3,Stay,69
43,71,Average,72,2,Go,69
43,72,Optimist,69,3,Stay,69
43,73,Optimist,74,3,Stay,69
43,74,Average,72,2,Go,69
43,75,Average,70,2,Go,69
43,76,Optimist,62,3,Go,69
43,77,Optimist,63,3,Go,69
43,78,Pessimist,74,3,Go,69
43,79,Average,73,2,Go,69
43,80,Pessimist,60,3,Stay,69
43,81,Average,62,2,Go,69
43,82,Optimist,68,3,Stay,69
43,83,Optimist,60,3,Go,69
43,84,Average,60,2,Go,69
43,85,Average,66,2,Go,69
43,86,Average,71,2,Go,69
43,87,Optimist,75,3,Stay,69
43,88,Optimist,68,3,Stay,69
43,89,Optimist,68,3,Stay,69
43,90,Pessimist,67,3,Go,69
43,91,Pessimist,72,3,Go,69
43,92,Average,72,2,Go,69
43,93,Pessimist,63,3,Stay,69
43,94,Pessimist,63,3,Stay,69
43,95,Average,69,2,Go,69
43,96,Pessimist,71,3,Go,69
43,97,Average,65,2,Go,69
43,98,Average,64,2,Go,69
43,99,Pessimist,62,3,Stay,69
44,0,Average,61,2,Go,69
44,1,Average,66,2,Go,69
44,2,Optimist,71,3,Stay,69
44,3,Pessimist,72,3,Go,69
44,4,Pessimist,63,3,Stay,69
44,5,Average,62,2,Go,69
44,6,Average,61,2,Go,69
44,7,Optimist,66,3,Stay,69
44,8,Average,60,2,Go,69
44,9,Pessimist,66,3,Go,69
44,10,Optimist,68,3,Stay,69
44,11,Pessimist,73,3,Go,69
44,12,Pessimist,65,3,Go,69
44,13,Pessimist,64,3,Stay,69
44,14,Average,74,2,Go,69
44,15,Pessimist,69,3,Go,69
44,16,Optimist,67,3,Stay,69
44,17,Average,63,2,Go,69
44,18,Optimist,63,3,Go,69
44,19,Average,68,2,Go,69
44,20,Pessimist,63,3,Stay,69
44,21,Pessimist,68,3,Go,69
44,22,Average,64,2,Go,69
44,23,Average,73,2,Go,69
44,24,Pessimist,75,3,Go,69
44,25,Pessimist,67,3,Go,69
44,26,Optimist,75,3,Stay,69
44,27,Optimist,67,3,Stay,69
44,28,Pessimist,61,3,Stay,69
44,29,Average,74,2,Go,69
44,30,Pessimist,63,3,Stay,69
44,31,Pessimist,66,3,Go,69
44,32,Average,64,2,Go,69
44,33,Average,73,2,Go,69
44,34,Average,69,2,Go,69
44,35,Average,61,2,Go,69
44,36,Average,71,2,Go,69
44,37,Optimist,70,3,Stay,69
44,38,Optimist,65,3,Stay,69
44,39,Optimist,72,3,Stay,69
44,40,Average,60,2,Go,69
44,41,Pessimist,67,3,Go,69
44,42,Optimist,67,3,Stay,69
44,43,Average,62,2,Go,69
44,44,Pessimist,74,3,Go,69
44,45,Pessimist,72,3,Go,69
44,46,Optimist,68,3,Stay,69
44,47,Pessimist,66,3,Go,69
44,48,Average,75,2,Go,69
44,49,Average,73,2,Go,69
44,50,Average,73,2,Go,69
44,51,Pessimist,73,3,Go,69
44,52,Average,72,2,Go,69
44,53,Average,61,2,Go,69
44,54,Pessimist,63,3,Stay,69
44,55,Optimist,70,3,Stay,69
44,56,Optimist,60,3,Go,69
44,57,Optimist,66,3,Stay,69
44,58,Average,61,2,Go,69
44,59,Average,60,2,Go,69
44,60,Average,70,2,Go,69
44,61,Average,72,2,Go,69
44,62,Pessimist,68,3,Go,69
44,63,Optimist,61,3,Go,69
44,64,Average,66,2,Go,69
44,65,Pessimist,71,3,Go,69
44,66,Pessimist,62,3,Stay,69
44,67,Optimist,60,3,Go,69
44,68,Optimist,61,3,Go,69
44,69,Average,66,2,Go,69
44,70,Optimist,71,3,Stay,69
44,71,Average,72,2,Go,69
44,72,Optimist,69,3,Stay,69
44,73,Optimist,74,3,Stay,69
44,74,Average,72,2,Go,69
44,75,Average,70,2,Go,69
44,76,Optimist,62,3,Go,69
44,77,Optimist,63,3,Go,69
44,78,Pessimist,74,3,Go,69
44,79,Average,73,2,Go,69
44,80,Pessimist,60,3,Stay,69
44,81,Average,62,2,Go,69
44,82,Optimist,68,3,Stay,69
44,83,Optimist,60,3,Go,69
44,84,Average,60,2,Go,69
44,85,Average,66,2,Go,69
44,86,Average,71,2,Go,69
44,87,Optimist,75,3,Stay,69
44,88,Optimist,68,3,Stay,69
44,89,Optimist,68,3,Stay,69
44,90,Pessimist,67,3,Go,69
44,91,Pessimist,72,3,Go,69
44,92,Average,72,2,Go,69
44,93,Pessimist,63,3,Stay,69
44,94,Pessimist,63,3,Stay,69
44,95,Average,69,2,Go,69
44,96,Pessimist,71,3,Go,69
44,97,Average,65,2,Go,69
44,98,Average,64,2,Go,69
44,99,Pessimist,62,3,Stay,69
45,0,Average,61,2,Stay,28
45,1,Average,66,2,Stay,28
45,2,Optimist,71,3,Stay,28
45,3,Pessimist,72,3,Go,28
45,4,Pessimist,63,3,Stay,28
45,5,Average,62,2,Stay,28
45,6,Average,61,2,Stay,28
45,7,Optimist,66,3,Stay,28
45,8,Average,60,2,Stay,28
45,9,Pessimist,66,3,Go,28
45,10,Optimist,68,3,Stay,28
45,11,Pessimist,73,3,Go,28
45,12,Pessimist,65,3,Go,28
45,13,Pessimist,64,3,Stay,28
45,14,Average,74,2,Stay,28
45,15,Pessimist,69,3,Go,28
45,16,Optimist,67,3,Stay,28
45,17,Average,63,2,Stay,28
45,18,Optimist,63,3,Go,28
45,19,Average,68,2,Stay,28
45,20,Pessimist,63,3,Stay,28
45,21,Pessimist,68,3,Go,28
45,22,Average,64,2,Stay,28
45,23,Average,73,2,Stay,28
45,24,Pessimist,75,3,Go,28
45,25,Pessimist,67,3,Go,28
45,26,Optimist,75,3,Stay,28
45,27,Optimist,67,3,Stay,28
45,28,Pessimist,61,3,Stay,28
45,29,Average,74,2,Stay,28
45,30,Pessimist,63,3,Stay,28
45,31,Pessimist,66,3,Go,28
45,32,Average,64,2,Stay,28
45,33,Average,73,2,Stay,28
45,34,Average,69,2,Stay,28
45,35,Average,61,2,Stay,28
45,36,Average,71,2,Stay,28
45,37,Optimist,70,3,Stay,28
45,38,Optimist,65,3,Stay,28
45,39,Optimist,72,3,Stay,28
45,40,Average,60,2,Stay,28
45,41,Pessimist,67,3,Go,28
45,42,Optimist,67,3,Stay,28
45,43,Average,62,2,Stay,28
45,44,Pessimist,74,3,Go,28
45,45,Pessimist,72,3,Go,28
45,46,Optimist,68,3,Stay,28
45,47,Pessimist,66,3,Go,28
45,48,Average,75,2,Stay,28
45,49,Average,73,2,Stay,28
45,50,Average,73,2,Stay,28
45,51,Pessimist,73,3,Go,28
45,52,Average,72,2,Stay,28
45,53,Average,61,2,Stay,28
45,54,Pessimist,63,3,Stay,28
45,55,Optimist,70,3,Stay,28
45,56,Optimist,60,3,Go,28
45,57,Optimist,66,3,Stay,28
45,58,Average,61,2,Stay,28
45,59,Average,60,2,Stay,28
45,60,Average,70,2,Stay,28
45,61,Average,72,2,Stay,28
45,62,Pessimist,68,3,Go,28
45,63,Optimist,61,3,Go,28
45,64,Average,66,2,Stay,28
45,65,Pessimist,71,3,Go,28
45,66,Pessimist,62,3,Stay,28
45,67,Optimist,60,3,Go,28
45,68,Optimist,61,3,Go,28
45,69,Average,66,2,Stay,28
45,70,Optimist,71,3,Stay,28
45,71,Average,72,2,Stay,28
45,72,Optimist,69,3,Stay,28
45,73,Optimist,74,3,Stay,28
45,74,Average,72,2,Stay,28
45,75,Average,70,2,Stay,28
45,76,Optimist,62,3,Go,28
45,77,Optimist,63,3,Go,28
45,78,Pessimist,74,3,Go,28
45,79,Average,73,2,Stay,28
45,80,Pessimist,60,3,Stay,28
45,81,Average,62,2,Stay,28
45,82,Optimist,68,3,Stay,28
45,83,Optimist,60,3,Go,28
45,84,Average,60,2,Stay,28
45,85,Average,66,2,Stay,28
45,86,Average,71,2,Stay,28
45,87,Optimist,75,3,Stay,28
45,88,Optimist,68,3,Stay,28
45,89,Optimist,68,3,Stay,28
45,90,Pessimist,67,3,Go,28
45,91,Pessimist,72,3,Go,28
45,92,Average,72,2,Stay,28
45,93,Pessimist,63,3,Stay,28
45,94,Pessimist,63,3,Stay,28
45,95,Average,69,2,Stay,28
45,96,Pessimist,71,3,Go,28
45,97,Average,65,2,Stay,28
45,98,Average,64,2,Stay,28
45,99,Pessimist,62,3,Stay,28
46,0,Average,61,2,Go,69
46,1,Average,66,2,Go,69
46,2,Optimist,71,3,Stay,69
46,3,Pessimist,72,3,Go,69
46,4,Pessimist,63,3,Stay,69
46,5,Average,62,2,Go,69
46,6,Average,61,2,Go,69
46,7,Optimist,66,3,Stay,69
46,8,Average,60,2,Go,69
46,9,Pessimist,66,3,Go,69
46,10,Optimist,68,3,Stay,69
46,11,Pessimist,73,3,Go,69
46,12,Pessimist,65,3,Go,69
46,13,Pessimist,64,3,Stay,69
46,14,Average,74,2,Go,69
46,15,Pessimist,69,3,Go,69
46,16,Optimist,67,3,Stay,69
46,17,Average,63,2,Go,69
46,18,Optimist,63,3,Go,69
46,19,Average,68,2,Go,69
46,20,Pessimist,63,3,Stay,69
46,21,Pessimist,68,3,Go,69
46,22,Average,64,2,Go,69
46,23,Average,73,2,Go,69
46,24,Pessimist,75,3,Go,69
46,25,Pessimist,67,3,Go,69
46,26,Optimist,75,3,Stay,69
46,27,Optimist,67,3,Stay,69
46,28,Pessimist,61,3,Stay,69
46,29,Average,74,2,Go,69
46,30,Pessimist,63,3,Stay,69
46,31,Pessimist,66,3,Go,69
46,32,Average,64,2,Go,69
46,33,Average,73,2,Go,69
46,34,Average,69,2,Go,69
46,35,Average,61,2,Go,69
46,36,Average,71,2,Go,69
46,37,Optimist,70,3,Stay,69
46,38,Optimist,65,3,Stay,69
46,39,Optimist,72,3,Stay,69
46,40,Average,60,2,Go,69
46,41,Pessimist,67,3,Go,69
46,42,Optimist,67,3,Stay,69
46,43,Average,62,2,Go,69
46,44,Pessimist,74,3,Go,69
46,45,Pessimist,72,3,Go,69
46,46,Optimist,68,3,Stay,69
46,47,Pessimist,66,3,Go,69
46,48,Average,75,2,Go,69
46,49,Average,73,2,Go,69
46,50,Average,73,2,Go,69
46,51,Pessimist,73,3,Go,69
46,52,Average,72,2,Go,69
46,53,Average,61,2,Go,69
46,54,Pessimist,63,3,Stay,69
46,55,Optimist,70,3,Stay,69
46,56,Optimist,60,3,Go,69
46,57,Optimist,66,3,Stay,69
46,58,Average,61,2,Go,69
46,59,Average,60,2,Go,69
46,60,Average,70,2,Go,69
46,61,Average,72,2,Go,69
46,62,Pessimist,68,3,Go,69
46,63,Optimist,61,3,Go,69
46,64,Average,66,2,Go,69
46,65,Pessimist,71,3,Go,69
46,66,Pessimist,62,3,Stay,69
46,67,Optimist,60,3,Go,69
46,68,Optimist,61,3,Go,69
46,69,Average,66,2,Go,69
46,70,Optimist,71,3,Stay,69
46,71,Average,72,2,Go,69
46,72,Optimist,69,3,Stay,69
46,73,Optimist,74,3,Stay,69
46,74,Average,72,2,Go,69
46,75,Average,70,2,Go,69
46,76,Optimist,62,3,Go,69
46,77,Optimist,63,3,Go,69
46,78,Pessimist,74,3,Go,69
46,79,Average,73,2,Go,69
46,80,Pessimist,60,3,Stay,69
46,81,Average,62,2,Go,69
46,82,Optimist,68,3,Stay,69
46,83,Optimist,60,3,Go,69
46,84,Average,60,2,Go,69
46,85,Average,66,2,Go,69
46,86,Average,71,2,Go,69
46,87,Optimist,75,3,Stay,69
46,88,Optimist,68,3,Stay,69
46,89,Optimist,68,3,Stay,69
46,90,Pessimist,67,3,Go,69
46,91,Pessimist,72,3,Go,69
46,92,Average,72,2,Go,69
46,93,Pessimist,63,3,Stay,69
46,94,Pessimist,63,3,Stay,69
46,95,Average,69,2,Go,69
46,96,Pessimist,71,3,Go,69
46,97,Average,65,2,Go,69
46,98,Average,64,2,Go,69
46,99,Pessimist,62,3,Stay,69
47,0,Average,61,2,Go,69
47,1,Average,66,2,Go,69
47,2,Optimist,71,3,Stay,69
47,3,Pessimist,72,3,Go,69
47,4,Pessimist,63,3,Stay,69
47,5,Average,62,2,Go,69
47,6,Average,61,2,Go,69
47,7,Optimist,66,3,Stay,69
47,8,Average,60,2,Go,69
47,9,Pessimist,66,3,Go,69
47,10,Optimist,68,3,Stay,69
47,11,Pessimist,73,3,Go,69
47,12,Pessimist,65,3,Go,69
47,13,Pessimist,64,3,Stay,69
47,14,Average,74,2,Go,69
47,15,Pessimist,69,3,Go,69
47,16,Optimist,67,3,Stay,69
47,17,Average,63,2,Go,69
47,18,Optimist,63,3,Go,69
47,19,Average,68,2,Go,69
47,20,Pessimist,63,3,Stay,69
47,21,Pessimist,68,3,Go,69
47,22,Average,64,2,Go,69
47,23,Average,73,2,Go,69
47,24,Pessimist,75,3,Go,69
47,25,Pessimist,67,3,Go,69
47,26,Optimist,75,3,Stay,69
47,27,Optimist,67,3,Stay,69
47,28,Pessimist,61,3,Stay,69
47,29,Average,74,2,Go,69
47,30,Pessimist,63,3,Stay,69
47,31,Pessimist,66,3,Go,69
47,32,Average,64,2,Go,69
47,33,Average,73,2,Go,69
47,34,Average,69,2,Go,69
47,35,Average,61,2,Go,69
47,36,Average,71,2,Go,69
47,37,Optimist,70,3,Stay,69
47,38,Optimist,65,3,Stay,69
47,39,Optimist,72,3,Stay,69
47,40,Average,60,2,Go,69
47,41,Pessimist,67,3,Go,69
47,42,Optimist,67,3,Stay,69
47,43,Average,62,2,Go,69
47,44,Pessimist,74,3,Go,69
47,45,Pessimist,72,3,Go,69
47,46,Optimist,68,3,Stay,69
47,47,Pessimist,66,3,Go,69
47,48,Average,75,2,Go,69
47,49,Average,73,2,Go,69
47,50,Average,73,2,Go,69
47,51,Pessimist,73,3,Go,69
47,52,Average,72,2,Go,69
47,53,Average,61,2,Go,69
47,54,Pessimist,63,3,Stay,69
47,55,Optimist,70,3,Stay,69
